profile_key,city,num_days,solver,num_candidates,total_relevance,avg_relevance,num_activities_included,real_overrun_day_rate,real_overrun_min_avg,idle_minutes_per_day,stops_per_day,solve_time_ms
senior_solo_culture,Porto,4,toptw,80,19.6387,0.7014,28,0.0,0.0,113.4,7.0,1264
senior_solo_culture,Porto,4,toptw,100,21.4621,0.6707,32,0.0,0.0,74.8,8.0,2599
senior_solo_culture,Porto,4,toptw,120,20.7676,0.6699,31,0.0,0.0,84.0,7.75,9160
couple_foodie,Porto,2,greedy,80,9.5845,0.5638,17,0.0,0.0,15.7,8.5,2780
couple_foodie,Porto,2,toptw,20,9.6015,0.6001,16,0.0,0.0,66.0,8.0,976
couple_foodie,Porto,2,toptw,40,9.4048,0.5878,16,0.0,0.0,56.2,8.0,266
couple_foodie,Porto,2,toptw,60,10.1596,0.5644,18,0.0,0.0,61.7,9.0,881
couple_foodie,Porto,2,toptw,80,9.9839,0.5547,18,0.0,0.0,76.7,9.0,287
couple_foodie,Porto,2,toptw,100,9.9839,0.5547,18,0.0,0.0,76.7,9.0,1457
couple_foodie,Porto,2,toptw,120,10.4504,0.55,19,0.0,0.0,68.2,9.5,4264
couple_foodie,Porto,4,greedy,80,17.1033,0.5183,33,0.0,0.0,38.4,8.25,3426
couple_foodie,Porto,4,toptw,20,15.9716,0.5507,29,0.0,0.0,56.4,7.25,3919
couple_foodie,Porto,4,toptw,40,13.9602,0.5584,25,0.0,0.0,130.4,6.25,481
couple_foodie,Porto,4,toptw,60,15.4897,0.5532,28,0.0,0.0,95.5,7.0,551
couple_foodie,Porto,4,toptw,80,15.3734,0.5491,28,0.0,0.0,105.7,7.0,554
couple_foodie,Porto,4,toptw,100,14.9762,0.5349,28,0.0,0.0,119.6,7.0,1365
couple_foodie,Porto,4,toptw,120,15.7188,0.524,30,0.0,0.0,87.0,7.5,3309
young_solo_outdoor,Porto,2,greedy,80,11.0927,0.5546,20,0.0,0.0,42.8,10.0,6143
young_solo_outdoor,Porto,2,toptw,20,9.6272,0.5663,17,0.0,0.0,92.7,8.5,2476
young_solo_outdoor,Porto,2,toptw,40,10.6977,0.563,19,0.0,0.0,84.1,9.5,1011
young_solo_outdoor,Porto,2,toptw,60,10.0046,0.5558,18,0.0,0.0,121.2,9.0,247
young_solo_outdoor,Porto,2,toptw,80,11.2498,0.5357,21,0.0,0.0,28.9,10.5,278
young_solo_outdoor,Porto,2,toptw,100,11.2498,0.5357,21,0.0,0.0,28.9,10.5,1216
young_solo_outdoor,Porto,2,toptw,120,11.8784,0.5399,22,0.0,0.0,25.8,11.0,4025
young_solo_outdoor,Porto,4,greedy,80,18.7965,0.5221,36,0.0,0.0,51.7,9.0,8493
young_solo_outdoor,Porto,4,toptw,20,14.5708,0.5397,27,0.0,0.0,145.7,6.75,9147
young_solo_outdoor,Porto,4,toptw,40,15.8142,0.5453,29,0.0,0.0,82.0,7.25,3957
young_solo_outdoor,Porto,4,toptw,60,15.696,0.5606,28,0.0,0.0,104.3,7.0,5475
young_solo_outdoor,Porto,4,toptw,80,15.4883,0.5341,29,0.0,0.0,93.1,7.25,6440
young_solo_outdoor,Porto,4,toptw,100,14.832,0.5493,27,0.0,0.0,90.9,6.75,10980
young_solo_outdoor,Porto,4,toptw,120,15.0496,0.519,29,0.0,0.0,102.4,7.25,14702
friends_nightlife,Porto,2,greedy,80,6.997,0.3887,18,0.0,0.0,101.4,9.0,4101
friends_nightlife,Porto,2,toptw,20,6.9972,0.4373,16,0.0,0.0,105.2,8.0,3255
friends_nightlife,Porto,2,toptw,40,7.8344,0.4123,19,0.0,0.0,82.9,9.5,3442
friends_nightlife,Porto,2,toptw,60,8.2086,0.4104,20,0.0,0.0,68.6,10.0,2513
friends_nightlife,Porto,2,toptw,80,7.6974,0.4276,18,0.0,0.0,108.2,9.0,3718
friends_nightlife,Porto,2,toptw,100,7.6974,0.4276,18,0.0,0.0,108.2,9.0,6040
friends_nightlife,Porto,2,toptw,120,6.5989,0.4124,16,0.0,0.0,79.8,8.0,6715
friends_nightlife,Porto,4,greedy,80,13.1753,0.3764,35,0.0,0.0,73.6,8.75,6680
friends_nightlife,Porto,4,toptw,20,10.5697,0.4065,26,0.0,0.0,134.7,6.5,3446
friends_nightlife,Porto,4,toptw,40,10.0073,0.3849,26,0.0,0.0,113.5,6.5,6014
friends_nightlife,Porto,4,toptw,60,12.846,0.4014,32,0.0,0.0,86.6,8.0,7319
friends_nightlife,Porto,4,toptw,80,11.9498,0.3983,30,0.0,0.0,100.5,7.5,11478
friends_nightlife,Porto,4,toptw,100,11.7008,0.39,30,0.0,0.0,115.0,7.5,11859
friends_nightlife,Porto,4,toptw,120,11.4483,0.3816,30,0.0,0.0,124.7,7.5,14003
family_toddlers,Porto,2,greedy,80,8.4705,0.605,14,0.0,0.0,0.0,7.0,2770
family_toddlers,Porto,2,toptw,20,8.9862,0.5991,15,0.0,0.0,124.7,7.5,2635
family_toddlers,Porto,2,toptw,40,7.2181,0.5552,13,0.0,0.0,102.5,6.5,958
family_toddlers,Porto,2,toptw,60,7.4679,0.5334,14,0.0,0.0,107.9,7.0,621
family_toddlers,Porto,2,toptw,80,8.4339,0.5271,16,0.0,0.0,69.3,8.0,837
family_toddlers,Porto,2,toptw,100,8.4339,0.5271,16,0.0,0.0,69.6,8.0,1103
family_toddlers,Porto,2,toptw,120,7.6534,0.5102,15,0.0,0.0,39.2,7.5,1690
family_toddlers,Porto,4,greedy,80,15.3619,0.5297,29,0.0,0.0,3.8,7.25,4037
family_toddlers,Porto,4,toptw,20,16.2595,0.5607,29,0.0,0.0,145.3,7.25,6631
family_toddlers,Porto,4,toptw,40,14.9485,0.5536,27,0.0,0.0,131.9,6.75,2494
family_toddlers,Porto,4,toptw,60,14.9291,0.5529,27,0.0,0.0,126.1,6.75,757
family_toddlers,Porto,4,toptw,80,15.1196,0.54,28,0.0,0.0,106.9,7.0,473
family_toddlers,Porto,4,toptw,100,15.065,0.538,28,0.0,0.0,86.1,7.0,977
family_toddlers,Porto,4,toptw,120,16.2288,0.5071,32,0.0,0.0,83.5,8.0,2360
family_teen,Porto,2,greedy,80,8.4954,0.6068,14,0.0,0.0,0.0,7.0,644
family_teen,Porto,2,toptw,20,8.2246,0.6327,13,0.0,0.0,55.4,6.5,1244
family_teen,Porto,2,toptw,40,6.6473,0.6043,11,0.0,0.0,87.5,5.5,300
family_teen,Porto,2,toptw,60,8.2195,0.5871,14,0.0,0.0,52.3,7.0,315
family_teen,Porto,2,toptw,80,6.6825,0.5569,12,0.0,0.0,55.2,6.0,377
family_teen,Porto,2,toptw,100,8.3603,0.5574,15,0.0,0.0,33.9,7.5,1047
family_teen,Porto,2,toptw,120,8.3603,0.5574,15,0.0,0.0,33.9,7.5,1004
family_teen,Porto,4,greedy,80,15.5777,0.5563,28,0.0,0.0,0.0,7.0,908
family_teen,Porto,4,toptw,20,15.5202,0.5748,27,0.0,0.0,96.8,6.75,1423
family_teen,Porto,4,toptw,40,13.0489,0.5931,22,0.0,0.0,147.8,5.5,303
family_teen,Porto,4,toptw,60,14.5288,0.5812,25,0.0,0.0,114.2,6.25,322
family_teen,Porto,4,toptw,80,13.1522,0.5718,23,0.0,0.0,92.2,5.75,443
family_teen,Porto,4,toptw,100,14.1791,0.5453,26,0.0,0.0,92.9,6.5,553
family_teen,Porto,4,toptw,120,15.3003,0.5464,28,0.0,0.0,65.5,7.0,2359
couple_museums,Porto,2,greedy,80,11.0448,0.6903,16,0.0,0.0,25.8,8.0,585
couple_museums,Porto,2,toptw,20,12.5598,0.8373,15,0.0,0.0,97.4,7.5,481
couple_museums,Porto,2,toptw,40,13.2727,0.8295,16,0.0,0.0,104.9,8.0,311
couple_museums,Porto,2,toptw,60,13.477,0.7487,18,0.0,0.0,75.3,9.0,358
couple_museums,Porto,2,toptw,80,13.4609,0.7918,17,0.0,0.0,96.3,8.5,321
couple_museums,Porto,2,toptw,100,11.5962,0.7731,15,0.0,0.0,120.0,7.5,348
couple_museums,Porto,2,toptw,120,12.8505,0.7559,17,0.0,0.0,87.3,8.5,966
couple_museums,Porto,4,greedy,80,20.4155,0.6586,31,0.0,0.0,54.8,7.75,986
couple_museums,Porto,4,toptw,20,21.8698,0.7541,29,0.0,0.0,103.4,7.25,729
couple_museums,Porto,4,toptw,40,20.109,0.7734,26,0.0,0.0,106.6,6.5,481
couple_museums,Porto,4,toptw,60,21.9326,0.7563,29,0.0,0.0,84.0,7.25,619
couple_museums,Porto,4,toptw,80,21.0202,0.7507,28,0.0,0.0,95.4,7.0,745
couple_museums,Porto,4,toptw,100,20.9802,0.7235,29,0.0,0.0,81.5,7.25,825
couple_museums,Porto,4,toptw,120,18.2131,0.6746,27,0.0,0.0,126.4,6.75,1476
young_solo_relax,Porto,2,greedy,80,12.1868,0.5803,21,0.0,0.0,19.4,10.5,557
young_solo_relax,Porto,2,toptw,20,10.9921,0.5785,19,0.0,0.0,97.5,9.5,378
young_solo_relax,Porto,2,toptw,40,9.9374,0.5521,18,0.0,0.0,46.9,9.0,390
young_solo_relax,Porto,2,toptw,60,11.9459,0.5689,21,0.0,0.0,84.5,10.5,336
young_solo_relax,Porto,2,toptw,80,11.9135,0.5415,22,0.0,0.0,54.4,11.0,339
young_solo_relax,Porto,2,toptw,100,11.9135,0.5415,22,0.0,0.0,54.4,11.0,388
young_solo_relax,Porto,2,toptw,120,12.1764,0.5535,22,0.0,0.0,46.3,11.0,5580
young_solo_relax,Porto,4,greedy,80,19.0864,0.5302,36,0.0,0.0,50.3,9.0,966
young_solo_relax,Porto,4,toptw,20,15.1009,0.5593,27,0.0,0.0,147.3,6.75,2640
young_solo_relax,Porto,4,toptw,40,16.4096,0.547,30,0.0,0.0,104.6,7.5,1090
young_solo_relax,Porto,4,toptw,60,16.941,0.5465,31,0.0,0.0,105.4,7.75,718
young_solo_relax,Porto,4,toptw,80,16.2021,0.5401,30,0.0,0.0,145.4,7.5,636
young_solo_relax,Porto,4,toptw,100,17.0336,0.5323,32,0.0,0.0,86.1,8.0,1309
young_solo_relax,Porto,4,toptw,120,16.8837,0.5276,32,0.0,0.0,84.1,8.0,2003
couple_generalist,Porto,2,greedy,80,10.0926,0.5937,17,0.0,0.0,36.7,8.5,683
couple_generalist,Porto,2,toptw,20,9.997,0.6248,16,0.0,0.0,83.4,8.0,1315
couple_generalist,Porto,2,toptw,40,10.2097,0.6381,16,0.0,0.0,122.7,8.0,1308
couple_generalist,Porto,2,toptw,60,10.5092,0.6182,17,0.0,0.0,67.0,8.5,358
couple_generalist,Porto,2,toptw,80,11.5466,0.6077,19,0.0,0.0,48.0,9.5,322
couple_generalist,Porto,2,toptw,100,12.3895,0.6195,20,0.0,0.0,31.8,10.0,952
couple_generalist,Porto,2,toptw,120,12.3895,0.6195,20,0.0,0.0,31.8,10.0,2458
couple_generalist,Porto,4,greedy,80,19.0972,0.5617,34,0.0,0.0,28.6,8.5,849
couple_generalist,Porto,4,toptw,20,15.5211,0.597,26,0.0,0.0,105.5,6.5,2494
couple_generalist,Porto,4,toptw,40,15.5345,0.5975,26,0.0,0.0,105.7,6.5,458
couple_generalist,Porto,4,toptw,60,16.3456,0.6054,27,0.0,0.0,87.2,6.75,549
couple_generalist,Porto,4,toptw,80,16.6737,0.5955,28,0.0,0.0,86.5,7.0,590
couple_generalist,Porto,4,toptw,100,15.7483,0.5833,27,0.0,0.0,100.2,6.75,744
couple_generalist,Porto,4,toptw,120,18.0066,0.5809,31,0.0,0.0,94.3,7.75,3092
